Category,Type,t_statistic,p_value,statistically significant,count,delta_ratio
Ideology/Politics,-1,-2.268365882655589,0.02518970229031088,True,115,105.03100869740882
Ideology/Politics,1,-inf,0.0,True,3,50.85054409101139
Institutions,-1,-2.0112489434286327,0.060430780809795887,False,18,120.93473764063474
Occupation/Social Status,-1,-2.2288953955886956,0.03136268840365727,True,42,112.66216972316172
Occupation/Social Status,0,-2.432690633065,0.019026027103614878,True,46,671.0391405914114
Other,-1,-1.0802113278342733,0.30814347765250805,False,10,157.51939628217596
Personality/Behavior,-1,-1.0016908334093426,0.36247521169587116,False,6,399.8231645161953
Personality/Behavior,0,-3.1923244094006016,0.006519299337086487,True,15,105.00574849562214
Personality/Behavior,1,-1.543251335721259,0.15103373795785302,False,12,262.79567264314767
Residential Area,-1,-2.17879023278043,0.036823515861864414,True,33,519.4871473341226
