Category,Type,t_statistic,p_value,statistically significant,count,delta_ratio
Ideology/Politics,-1,-5.379419621728117,4.1958824265600684e-07,True,112,86.16898422152728
Ideology/Politics,1,-inf,0.0,True,3,92.37297870322058
Institutions,-1,-3.0283919565366695,0.00758124193894696,True,18,97.21112142722477
Occupation/Social Status,-1,-3.203893214723918,0.0026242494643804407,True,42,87.50377171295098
Occupation/Social Status,0,-3.0955615455697747,0.003491168631105198,True,43,332.65903169484613
Other,-1,-1.1464774615793665,0.28116367628644723,False,10,105.07617765707869
Personality/Behavior,-1,-0.9741330878377721,0.3747297384964164,False,6,161.59551602543124
Personality/Behavior,0,-3.444768810514835,0.003945473041471606,True,15,112.27591191366011
Personality/Behavior,1,-1.591995000583576,0.13969298284287562,False,12,279.4124836848205
Residential Area,-1,-2.943229694727188,0.005905916792770894,True,34,220.54623023043197
