Category,t_statistic,p_value,statistically significant,count,delta_ratio
Ability,-0.7946207979487184,0.4353229912278507,False,23,7.2825165652204
Academic Field,0.3445591824478313,0.7340225508712448,False,21,7.854389457358939
Appearance/Impression,-1.5466670555241102,0.12369990189608267,False,181,29.504368966380053
Economics/Consumption,-1.660907784259307,0.09986429915872368,False,101,8.434947954771772
Emotion/Affection,-3.6495396716793627,0.0012707269969959537,True,25,13.713106190771965
Family,1.0466895227070625,0.31586846323974865,False,13,12.63747462991125
Interests/Hobby,-1.4491045443599126,0.16933653298476153,False,15,30.002612162807928
Occupation/Social Status,-1.2503026396687276,0.2199826375213764,False,34,32.441198406609104
Other,0.8084831552603864,0.43762358814584,False,11,5.35255803615785
Personality/Behavior,-0.057349667858133696,0.9543553936775995,False,130,15.891275666692795
Physique,-1.5072353221224162,0.13960821153220038,False,41,14.9361022988437
Sexuality,0.5291522527096979,0.6049890768067091,False,15,31.879141009895605
台男,1.5455902293295884,0.12388521493126317,False,189,0.7337669727959876
