Category,Type,t_statistic,p_value,statistically significant,count,delta_ratio
Ability,-1,-0.6494896875816412,0.5242241568266222,False,19,1.9089611197398964
Ability,0,-0.24977923522682274,0.8188849570713965,False,4,-2.8183540779737353
Academic Field,-1,0.18799660424664344,0.8527736349946811,False,21,11.411142464413086
Appearance/Impression,-1,-1.0953780910525517,0.28206730864449936,False,31,30.043458735351443
Appearance/Impression,0,-2.2391843494847046,0.029208136391718535,True,56,26.694992191629595
Appearance/Impression,1,-0.7175927507382801,0.47471548849585254,False,99,38.911278199351685
Economics/Consumption,-1,-2.124041936818672,0.03613298663663023,True,101,8.43202314527985
Emotion/Affection,-1,-0.7602363821973008,0.5024014246613875,False,4,0.5475927632242851
Emotion/Affection,1,-2.9867487701089437,0.007290024256738783,True,21,13.850817460480968
Family,-1,0.5980423223780889,0.5609294235525224,False,13,21.770915680855484
Interests/Hobby,-1,-1.3841724207833423,0.18797435068748436,False,15,30.107429324184736
Occupation/Social Status,-1,-1.0116916702357852,0.3190462725540006,False,34,34.91869567603078
Other,-1,0.5895507099346201,0.5685717468704827,False,11,17.79290517888039
Personality/Behavior,-1,1.068009738244732,0.3265907003542222,False,7,-16.724449780599624
Personality/Behavior,0,-1.806999681701807,0.07344700794255613,False,113,20.14428792394237
Personality/Behavior,1,0.706411357637491,0.49462342510951995,False,12,13.735912512356673
Physique,-1,-1.9533883059595178,0.057456457288678896,False,43,18.92754570178444
Sexuality,-1,0.976213756126884,0.3455262482927953,False,15,29.59675726660412
台男,1,3.8602124072622193,0.0001551790076337574,True,191,-4.251734140758772
