Category,Type,t_statistic,p_value,statistically significant,count,delta_ratio
Ability,-1,-0.9666790355470818,0.34651422243351004,False,19,2.686723684417048
Ability,0,-0.6140708197107508,0.5825969577929014,False,4,18.774488466461374
Academic Field,-1,0.4838215198200436,0.6337677249580544,False,21,7.669949478880443
Appearance/Impression,-1,-0.4579737153766356,0.65027137228436,False,31,28.049244046836485
Appearance/Impression,0,-2.544496719942159,0.01395206208894614,True,53,25.97850654147125
Appearance/Impression,1,-0.7771367654316222,0.4389692306260651,False,98,22.71821590453215
Economics/Consumption,-1,-2.035885190940561,0.04440628476776288,True,101,9.674673342318549
Emotion/Affection,-1,0.4087875835897773,0.710125969804484,False,4,5.470353281690919
Emotion/Affection,1,-1.7446516476785694,0.09639445594816427,False,21,25.582718777553037
Family,-1,0.6269813022643786,0.542416607309012,False,13,20.582728262995005
Interests/Hobby,-1,-1.640922021561173,0.12307946378641518,False,15,43.635466804077005
Occupation/Social Status,-1,-1.7654436701958203,0.08674192753157764,False,34,41.05099490861225
Other,-1,0.6934493493358526,0.5038154792624012,False,11,12.567612439896001
Personality/Behavior,-1,1.0821840172690174,0.32073408282153704,False,7,-20.340591985660026
Personality/Behavior,0,-2.373813272818693,0.019307714873067813,True,113,21.03987580323522
Personality/Behavior,1,0.6015500781763761,0.5596669539200794,False,12,22.805582817308046
Physique,-1,-2.045074438556532,0.047146358549275395,True,43,21.39554531219992
Sexuality,-1,0.7421186134453148,0.47028377964513024,False,15,35.45888199319594
台男,1,3.623468302684641,0.0003739977573292584,True,189,-3.9724241566898493
