Category,Type,t_statistic,p_value,statistically significant,count,delta_ratio
Ability,-1,1.422939787457808,0.1718545264226283,False,19,-4.09924994291159
Ability,0,-0.7007971276585347,0.5338941555795803,False,4,19.511889406077014
Academic Field,-1,-0.09625312625444199,0.9244451366603825,False,18,6.533613289698735
Appearance/Impression,-1,-1.054104678483899,0.3002510463992795,False,31,19.29799119423716
Appearance/Impression,0,-2.5942309969458868,0.012287883719164228,True,53,14.26180364741721
Appearance/Impression,1,0.6062284579981521,0.5458242798805244,False,95,4.289577749010864
Economics/Consumption,-1,-1.294887343861989,0.1983708875422666,False,100,5.411523986243185
Emotion/Affection,-1,1.057409857354513,0.36793806611230107,False,4,-3.7464936916804192
Emotion/Affection,1,-4.689523593693497,0.00014080203566276995,True,21,10.71500688426993
Family,-1,1.7420569205553247,0.1070446350343542,False,13,-0.08033839996338281
Interests/Hobby,-1,-1.141931629987198,0.2726378587254811,False,15,15.944917038684844
Occupation/Social Status,-1,-0.91158621302795,0.36859798968448054,False,34,20.686132786669038
Other,-1,0.7448510858690418,0.4735034633575037,False,11,4.149512570075306
Personality/Behavior,-1,1.8240041240616152,0.11796408966385095,False,7,-23.97086279467662
Personality/Behavior,0,-1.3285838517107553,0.18673494280090958,False,111,10.19696243748641
Personality/Behavior,1,0.25898043293119033,0.8004327117577608,False,12,5.516381684374409
Physique,-1,-2.0007627920586755,0.05259924855574525,False,39,6.363104683399605
Sexuality,-1,0.38699334971811183,0.7045800222234709,False,15,10.60215038006887
台男,1,2.098832256662748,0.03716711554573389,True,189,-0.6490005428855958
