Category,Type,t_statistic,p_value,statistically significant,count,delta_ratio
Ability,-1,-0.9105182766551077,0.37458158321256185,False,19,2.328331916776182
Ability,0,-0.41530472435810795,0.7058346622077605,False,4,9.367338861645086
Academic Field,-1,0.37003363282119933,0.7152469750951744,False,21,8.063428983533269
Appearance/Impression,-1,-0.3017291957389427,0.7649402801163627,False,31,21.934479272102482
Appearance/Impression,0,-2.4012387141423455,0.01974732288172344,True,56,23.565601165555467
Appearance/Impression,1,-0.4512130386723501,0.6528328915049657,False,99,21.28315000397739
Economics/Consumption,-1,-1.5873320390822951,0.11559451554936824,False,101,6.6205631039687605
Emotion/Affection,-1,0.27345700712253995,0.8022475760333114,False,4,2.0367747948733106
Emotion/Affection,1,-1.5936380728711035,0.12669907233132266,False,21,12.893257667569918
Family,-1,1.0354361253954043,0.3208813982461183,False,13,14.503353323216833
Interests/Hobby,-1,-1.6145896186539628,0.12870462549841222,False,15,34.916120710621435
Occupation/Social Status,-1,-1.3802566820880464,0.17678686578311248,False,34,33.641218265734416
Other,-1,0.979601773786319,0.35038704703116996,False,11,5.595992821095866
Personality/Behavior,-1,1.079823277431247,0.3217034528278833,False,7,-22.911813543697598
Personality/Behavior,0,-1.7010717694044244,0.09170433037368415,False,113,13.206851247789633
Personality/Behavior,1,-0.7101430471607618,0.4938427824191195,False,11,20.156821045966712
Physique,-1,-1.4251334110021703,0.1618753438587466,False,41,14.586266933490725
Sexuality,-1,0.7720368336162258,0.4529286699463445,False,15,25.519410533846948
台男,1,3.6738076836275426,0.00031149624864776246,True,189,-3.9496732261640863
