Category,Type,t_statistic,p_value,statistically significant,count,delta_ratio
Ability,-1,-0.8631449271284272,0.3994129088027565,False,19,5.366958977935515
Ability,0,-0.7265363632752945,0.5200667760969921,False,4,16.38141510482361
Academic Field,-1,0.3445591824478313,0.7340225508712448,False,21,7.854389457358939
Appearance/Impression,-1,-0.8846286812179615,0.3833923081910341,False,31,25.444078485511472
Appearance/Impression,0,-2.355178607756742,0.0223220558531245,True,53,21.723381908533053
Appearance/Impression,1,-1.0638332059105122,0.2900728773933613,False,97,35.0534547289864
Economics/Consumption,-1,-1.660907784259307,0.09986429915872368,False,101,8.434947954771772
Emotion/Affection,-1,-0.7282432759998846,0.519160049451552,False,4,5.726697044369762
Emotion/Affection,1,-3.814883953950619,0.0010842049353072174,True,21,15.234326980562862
Family,-1,1.0466895227070625,0.31586846323974865,False,13,12.63747462991125
Interests/Hobby,-1,-1.4491045443599126,0.16933653298476153,False,15,30.002612162807928
Occupation/Social Status,-1,-1.2503026396687276,0.2199826375213764,False,34,32.441198406609104
Other,-1,0.8084831552603864,0.43762358814584,False,11,5.35255803615785
Personality/Behavior,-1,1.0405708920883678,0.33817730188008105,False,7,-22.050030441490826
Personality/Behavior,0,-1.9959967251250408,0.04838299682138251,True,112,17.3576032828305
Personality/Behavior,1,-1.0978615935496008,0.29799573869060725,False,11,25.10586200758934
Physique,-1,-1.5072353221224162,0.13960821153220038,False,41,14.9361022988437
Sexuality,-1,0.5291522527096979,0.6049890768067091,False,15,31.879141009895605
台男,1,1.5455902293295884,0.12388521493126317,False,189,0.7337669727959876
