Category,Type,t_statistic,p_value,statistically significant,count,delta_ratio
Ability,-1,-0.8100600627606482,0.4284856298791343,False,19,4.980815847623175
Ability,0,-0.701454460664659,0.5335374301277894,False,4,25.51089932718298
Academic Field,-1,-1.3022796684790752,0.20923873040977414,False,19,11.033334599475857
Appearance/Impression,-1,-0.6976424353573785,0.49077285137895854,False,31,30.201309287786536
Appearance/Impression,0,-3.252856109691318,0.001955139629289856,True,56,26.254800160767473
Appearance/Impression,1,-0.6908726124320135,0.4912956035272741,False,98,18.231539424586487
Economics/Consumption,-1,-1.9616893928511978,0.05257885465788007,False,101,8.669192717895431
Emotion/Affection,-1,0.8789198823940672,0.4441545177985121,False,4,-1.927181137071997
Emotion/Affection,1,-2.6868073676309265,0.014181246446107045,True,21,24.197014178847017
Family,-1,0.7628723433557509,0.460273810562866,False,13,13.576303446345797
Interests/Hobby,-1,-1.5194267308808957,0.15091278826381097,False,15,35.85290901621842
Occupation/Social Status,-1,-1.6556578558893655,0.10727172614089052,False,34,35.61297528365057
Other,-1,0.7160627064802827,0.4903359139867265,False,11,12.31128133411783
Personality/Behavior,-1,1.1727715214333756,0.2853357656966345,False,7,-21.866791417190036
Personality/Behavior,0,-3.058324765986015,0.0027845666250543664,True,113,19.930895695478288
Personality/Behavior,1,-1.418509455170609,0.1864468112932757,False,11,25.96411027593954
Physique,-1,-1.5519980268299898,0.1285397992615682,False,41,16.24853046501669
Sexuality,-1,0.43458114219942495,0.670490027255989,False,15,23.564874184671485
台男,1,2.4035817553362744,0.01720695264301313,True,189,0.10523654411015808
