Category,Type,t_statistic,p_value,statistically significant,count,delta_ratio
Appearance/Impression,-1,-2.6066167119652537,0.015194105456431729,True,26,46.08554182852277
Athletic Ability,-1,-4.735400522976403,0.002119185434468029,True,8,27.272148382098898
Culture/Tradition,-1,-6.539613920612624,3.523580545258042e-09,True,92,38.086394128430975
Drinking,-1,-3.1139612869607936,0.0038747082308894726,True,33,34.266699721974135
Drinking,1,-3.692637867051002,0.0030768967791682754,True,13,52.90931821740384
Ideology/Politics,-1,-2.744158374848548,0.011063682308440355,True,26,54.13485422884053
Institutions,-1,-5.026208694797636,2.5273094946332328e-06,True,91,63.31481105399618
Personality/Behavior,-1,-10.83208195387914,0.008415249705434046,True,3,73.03589362779462
Personality/Behavior,0,-2.9863951896392806,0.005288676628257328,True,34,73.18560639348112
Personality/Behavior,1,-7.111550833996725,0.08893600357817444,False,2,69.11276590303824
Residential area,-1,-2.4130521099762166,0.03442790665945938,True,12,48.2366509627014
