Category,Type,t_statistic,p_value,statistically significant,count,delta_ratio
Appearance/Impression,-1,1.3501215209034412,0.1895731887393377,False,25,-7.789496923637297
Athletic Ability,-1,1.4579770663614573,0.18820350000745875,False,8,-3.5087198813023077
Culture/Tradition,-1,2.1655499427229348,0.03299010336775639,True,91,-7.642240928224655
Drinking,-1,1.8595464480380157,0.07246342713628039,False,32,-27.45454171466327
Drinking,1,2.2432114953774014,0.04158257478293367,True,15,-15.066022960336339
Ideology/Politics,-1,1.9729774866763676,0.05965211930785743,False,26,-27.442957215719293
Institutions,-1,1.7897101869552499,0.07675534779212513,False,94,-2.839355675271184
Personality/Behavior,-1,2.1213210796283484,0.16794961682837303,False,3,-68.22980165582628
Personality/Behavior,0,1.2474624806296792,0.22187846456451596,False,31,-24.35987709355299
Personality/Behavior,1,1.0603688789473067,0.4813523538594134,False,2,-39.04632481915689
Residential area,-1,2.0238692316902904,0.06796310432725569,False,12,-14.247649594891994
