Category,Type,t_statistic,p_value,statistically significant,count,delta_ratio
Ability,-1,,,False,1,-25.23972620643274
Ability,1,2.2649394153611055,0.08620834787970726,False,5,-5.451690464589554
Academic Field,-1,-1.9619342700450406,0.0631597842109055,False,22,7.528211456996273
Age,-1,1.7294832676718168,0.08943572140377042,False,55,9.704941178477355
Appearance/Impression,-1,,,False,1,65.08657678564221
Appearance/Impression,0,-2.1738242571170128,0.03396164843210333,True,57,18.880685275109492
Appearance/Impression,1,1.5054812066550705,0.14709444591176812,False,22,19.846500062683887
Emotion/Affection,-1,-3.390513162973719,0.019450457493595467,True,6,22.306935296947643
Emotion/Affection,0,,,False,1,73.3340544250354
Emotion/Affection,1,-0.9714582400555849,0.34494047474124157,False,18,10.474141177368962
Family,-1,-2.480877776509843,0.022117294885174107,True,21,25.376860920543077
Interests/Hobby,-1,-2.5049274173357836,0.0150292942032928,True,60,37.44895171849221
Marital Status,-1,1.3609593091239227,0.1817588267543486,False,38,4.13144021533901
Occupation/Social Status,-1,1.0594921269246194,0.29663297794290555,False,36,18.96373973995834
Other,-1,-1.4784357680141682,0.16505405391013236,False,13,13.011393326420231
Personality/Behavior,0,-0.7419480187806691,0.4610623080119246,False,60,19.762491658567775
Personality/Behavior,1,-1.8860512774725782,0.062025249676076505,False,107,12.81171363854221
Physique,-1,-0.21718351921722956,0.8299010631853957,False,25,10.212690164152686
Physique,0,-0.12269264383033905,0.9071295397448542,False,6,24.526254271252203
Physique,1,-1.0436508439142071,0.3238680799295343,False,10,27.753303511790904
Safety and Protection,-1,-1.0539077096255083,0.4832948498610338,False,2,55.59459322708956
Safety and Protection,1,-1.4555898962941436,0.17116429717659787,False,13,31.176851805932028
Sexuality,-1,-1.886231304135188,0.08180155764353841,False,14,34.719631205039015
台女,1,-2.986685524289261,0.0031521963361315743,True,213,14.62191628704542
