Category,Type,t_statistic,p_value,statistically significant,count,delta_ratio
Ability,-1,,,False,1,-29.144745527628142
Ability,1,2.0581606700822475,0.10867904717067957,False,5,-2.557183683807466
Academic Field,-1,-1.421218556295854,0.16993379805930273,False,22,5.621193599551525
Age,-1,1.8066385677288241,0.07639188837010721,False,55,6.491992350108661
Appearance/Impression,-1,,,False,1,57.50988726135555
Appearance/Impression,0,-2.252789818879652,0.028209117584238344,True,57,18.947633936986634
Appearance/Impression,1,1.5146414370936845,0.14477052599868306,False,22,21.133651390374187
Emotion/Affection,-1,-3.3070629585865556,0.02130916683088257,True,6,22.901040968858503
Emotion/Affection,0,,,False,1,69.63936409604123
Emotion/Affection,1,-1.3621810941978594,0.19091809647988023,False,18,11.467794642744417
Family,-1,-2.322905911915168,0.03084486837618608,True,21,24.239558456101147
Interests/Hobby,-1,-2.323043429823507,0.023643962772685767,True,60,28.56572460568042
Marital Status,-1,1.316112460136801,0.19623214371232187,False,38,2.9920580811952724
Occupation/Social Status,-1,1.169793031040417,0.2499888283518139,False,36,15.799498294111212
Other,-1,-0.9145570635271594,0.3784346951343367,False,13,6.960300882597452
Personality/Behavior,0,-0.3124730605808057,0.7557827922130984,False,60,15.056594679854108
Personality/Behavior,1,-2.07261048777767,0.04063424649527973,True,107,8.13651650466606
Physique,-1,0.7906604247633688,0.4368859725517893,False,25,7.6378228649832165
Physique,0,0.268366522498547,0.7991374754644818,False,6,24.029289233831268
Physique,1,-1.0186287910662488,0.33497895155063445,False,10,27.227417884413036
Safety and Protection,-1,-1.0560206000634607,0.4826582477198912,False,2,64.07213814991239
Safety and Protection,1,-1.7739440621553677,0.10142583873140447,False,13,41.49453518043418
Sexuality,-1,-1.42355541292579,0.17813111451732636,False,14,23.23421816150949
台女,1,-3.473423497460532,0.0006228696384031989,True,213,12.00115057683837
