Category,Type,t_statistic,p_value,statistically significant,count,delta_ratio
Ability,-1,,,False,1,-36.50247602545124
Ability,1,2.3587069113028156,0.07777255349505185,False,5,-4.867390901953991
Academic Field,-1,-1.7737023664618599,0.0906156720817925,False,22,7.754201607454628
Age,-1,1.8353180440950594,0.07196821180699595,False,55,9.099072780290225
Appearance/Impression,-1,,,False,1,60.05455557266393
Appearance/Impression,0,-2.1422955159713295,0.036531893883462646,True,57,18.5411793267821
Appearance/Impression,1,1.548550929859725,0.1364291179376642,False,22,18.360006465379808
Emotion/Affection,-1,-2.961979879990652,0.031446888791820636,True,6,24.14086236232224
Emotion/Affection,0,,,False,1,75.09771234019782
Emotion/Affection,1,-1.4587249932003934,0.16287018481009766,False,18,11.964880997504107
Family,-1,-2.381245818586032,0.027304416440282978,True,21,24.2034198596878
Interests/Hobby,-1,-1.8552528450738317,0.06855806695681539,False,60,25.89537001930339
Marital Status,-1,1.1448689522135935,0.25961543804883314,False,38,4.1537201325219355
Occupation/Social Status,-1,1.1463966864942157,0.2594084160213966,False,36,16.98301530953543
Other,-1,-0.7286690896229853,0.48018367054439526,False,13,6.005043447026605
Personality/Behavior,0,-0.5013844156234879,0.6179663198725488,False,60,14.10696195996227
Personality/Behavior,1,-1.1911199543276025,0.2362420411863142,False,108,8.897639570065632
Physique,-1,0.5635449611485396,0.5782919034720042,False,25,7.425162605390402
Physique,0,0.4360503178738626,0.6809845301400745,False,6,25.989373935953434
Physique,1,-1.0116414754414786,0.3381325844597521,False,10,27.854475147512648
Safety and Protection,-1,-1.0521781843840787,0.4838169468770903,False,2,60.00690820860426
Safety and Protection,1,-1.6291402535669939,0.12923477367841382,False,13,43.486107009053065
Sexuality,-1,-0.1347268090442276,0.8948914657131529,False,14,22.989557564765903
台女,1,-2.6073278118655514,0.009773531193108564,True,213,11.43830677425805
