Category,Type,t_statistic,p_value,statistically significant,count,delta_ratio
Appearance/Impression,-1,-1.2590555129830998,0.21964002570953622,False,26,105.92734448923282
Athletic Ability,-1,-4.602359869536115,0.002477253864089446,True,8,79.35045405344516
Culture/Tradition,-1,-4.292609019733621,4.40290104319021e-05,True,92,127.48290068663756
Drinking,-1,-3.6792131639582983,0.0008544020142491743,True,33,84.85307364837799
Drinking,1,-1.4680405640797054,0.1700979021149966,False,12,193.23521840596013
Ideology/Politics,-1,-3.9053108612898466,0.0005981752512172205,True,27,89.76468879154118
Institutions,-1,-4.106833907932434,8.886525853390553e-05,True,90,129.32255846126904
Personality/Behavior,-1,-1.1982151260841667,0.35356338332626736,False,3,140.365258608938
Personality/Behavior,0,-2.7384053348228594,0.009874273259195815,True,34,174.8246807289022
Personality/Behavior,1,-1.5326604276029725,0.36803167267728104,False,2,264.78821501974335
Residential area,-1,-2.598724374104165,0.024750228388344994,True,12,101.4343539369253
