Category,Type,t_statistic,p_value,statistically significant,count,delta_ratio
Appearance/Impression,-1,-1.0866766675335242,0.2875465948873626,False,26,129.49297521614832
Athletic Ability,-1,-4.906828259763754,0.001739532465784972,True,8,106.88315223725553
Culture/Tradition,-1,-3.886426659171301,0.00019293574869466666,True,92,136.23175914186342
Drinking,-1,-3.0921950298691185,0.004099253789583179,True,33,120.93903949458944
Drinking,1,-1.386093315207666,0.19093488351754184,False,13,286.5407806403264
Ideology/Politics,-1,-3.842485379468391,0.0007040756985323231,True,27,111.02028321639395
Institutions,-1,-2.2272344913873,0.02834434687093711,True,94,169.33483679065887
Personality/Behavior,-1,-1.182452405535635,0.3585547337287067,False,3,192.84685460489624
Personality/Behavior,0,-2.5912123401396174,0.014134002588814342,True,34,244.67077351336746
Personality/Behavior,1,-1.5388734184295105,0.36685399651367023,False,2,291.51724621822035
Residential area,-1,-2.4323090912271352,0.03327325478385652,True,12,106.67442811225791
