Category,Type,t_statistic,p_value,statistically significant,count,delta_ratio
Appearance/Impression,-1,-1.071604155840282,0.29413429471632346,False,26,158.7345060071107
Athletic Ability,-1,-4.564516791004394,0.00259096034017764,True,8,146.4927359430033
Culture/Tradition,-1,-3.906991179021948,0.0001794128344742441,True,92,172.3119348457831
Drinking,-1,-3.001907893755841,0.00516946130058659,True,33,160.21499233423043
Drinking,1,-1.2454778554748713,0.23672704359067182,False,13,467.4409327600467
Ideology/Politics,-1,-4.004936246435606,0.00046152535486194935,True,27,161.777041282013
Institutions,-1,-2.0248244609493273,0.045752647689546955,True,94,225.34506503616097
Personality/Behavior,-1,-1.1240651942382769,0.3777739478065897,False,3,347.2332642836065
Personality/Behavior,0,-2.4930211274895115,0.01785863960457445,True,34,339.8663938077932
Personality/Behavior,1,-1.5691756811391981,0.36120484467171904,False,2,369.59978283535986
Residential area,-1,-2.4646318073926454,0.031419417728552154,True,12,101.39984504489796
