Category,Type,t_statistic,p_value,statistically significant,count,delta_ratio
Ideology/Politics,-1,-4.123756877310736,7.035605484578239e-05,True,117,29.118603322201864
Ideology/Politics,1,-inf,0.0,True,3,14.901134035156065
Institutions,-1,-3.2456085839704953,0.004488622177891612,True,19,24.875402946530954
Occupation/Social Status,-1,-4.28287710060969,0.00010165264395465344,True,44,29.79787350997712
Occupation/Social Status,0,-1.4916820723887936,0.142609178663299,False,47,21.907126025868383
Other,-1,-1.5625032843094153,0.1526053108612928,False,10,28.090297326856934
Personality/Behavior,-1,-2.328559509663473,0.06733191175802686,False,6,19.335069588079065
Personality/Behavior,0,-2.383915547783809,0.03183393162168902,True,15,32.8524753252374
Personality/Behavior,1,-3.045717849008713,0.012341559854671419,True,11,34.84823655498136
Residential Area,-1,-2.559358155428272,0.015585922996257336,True,32,30.951239897221456
