Category,Type,t_statistic,p_value,statistically significant,count,delta_ratio
Ideology/Politics,-1,-5.852957699798049,4.64958888579041e-08,True,116,47.73995305842862
Ideology/Politics,1,-inf,0.0,True,3,38.15338878142265
Institutions,-1,-3.1915669199970873,0.005055326612330687,True,19,33.277702237347384
Occupation/Social Status,-1,-3.4004409678034233,0.001462966541822498,True,44,52.33532625849162
Occupation/Social Status,0,-3.856661336285653,0.00035574082841327646,True,47,36.097990918352515
Other,-1,-1.8881847498068483,0.09160145002493457,False,10,64.78197152709419
Personality/Behavior,-1,-2.7535366273334763,0.04014132367000184,True,6,27.528144828985628
Personality/Behavior,0,-3.804504346650591,0.0019335365463798262,True,15,52.2971912810147
Personality/Behavior,1,-3.099616037441198,0.011258017722372608,True,11,104.5704376563798
Residential Area,-1,-2.7278557850487712,0.01026390250332816,True,33,40.87836388426124
