Category,Type,t_statistic,p_value,statistically significant,count,delta_ratio
Ideology/Politics,-1,-4.114815863393603,7.277649534805879e-05,True,117,30.62416613289787
Ideology/Politics,1,-inf,0.0,True,3,19.03177121865591
Institutions,-1,-2.92144265648371,0.009113087808058664,True,19,26.412702246082247
Occupation/Social Status,-1,-4.250884967348717,0.00011240299641908217,True,44,31.27845113731643
Occupation/Social Status,0,-1.432192024000768,0.15884950336503426,False,47,25.20232628241825
Other,-1,-1.7402974292336106,0.11579707398048214,False,10,34.79030689328117
Personality/Behavior,-1,-2.602845814325423,0.04808370860962887,True,6,24.229710940449355
Personality/Behavior,0,-2.7699497066944065,0.015043701936693814,True,15,35.334941947660965
Personality/Behavior,1,-3.30157172646626,0.007992254753723609,True,11,44.882857847089966
Residential Area,-1,-2.550411500201276,0.015918819924676565,True,32,33.04955780440639
