Category,Type,t_statistic,p_value,statistically significant,count,delta_ratio
Ideology/Politics,-1,-5.138972406682494,1.1301879556256099e-06,True,117,24.038792905248535
Ideology/Politics,1,-inf,0.0,True,3,13.775915522617519
Institutions,-1,-3.3521406364003905,0.003548091975515667,True,19,25.650599235101478
Occupation/Social Status,-1,-3.123036431215608,0.0031987277992671435,True,44,29.82868031969945
Occupation/Social Status,0,-2.4229454040814313,0.019389658141674225,True,47,24.86934684131939
Other,-1,-1.9303258711214595,0.08562774440641585,False,10,23.435426934191636
Personality/Behavior,-1,-2.5652178278077535,0.050326626958841755,False,6,23.948920482601366
Personality/Behavior,0,-2.12669450330782,0.051710328357784024,False,15,27.782135354900877
Personality/Behavior,1,-1.178171330075713,0.26358798426751084,False,12,39.40724417105086
Residential Area,-1,-1.996836465909998,0.05440790421665659,False,33,35.73875934563971
