Category,Type,t_statistic,p_value,statistically significant,count,delta_ratio
Culture/Tradition,-1,-1.658281996857034,0.131636397794156,False,10,76.2437010860962
Culture/Tradition,1,-1.0722947327362171,0.4777996836836613,False,2,159.49414992608598
Ethnic/Racial Prejudice,1,-2.338297151632811,0.03929010682559273,True,12,41.56055559025775
Ideology/Politics,-1,-1.4840584863714579,0.14461379595319585,False,47,23.363581151408493
Other,-1,-1.0814974815400094,0.4750869644867468,False,2,40.17973357418759
Other,1,-3.02726555831129,0.05643309293094692,False,4,57.15855042590613
Personality/Behavior,-1,-0.3358280860226811,0.7419803885821246,False,15,37.02681021208695
Personality/Behavior,1,-3.0767131294410186,0.002681276758254639,True,104,64.19993023371605
Residential area,-1,-2.8450063229567872,0.008941076441369938,True,25,40.33066405117069
Values,1,-1.6894659735609394,0.10223685477058193,False,29,33.38957991481077
