Category,Type,t_statistic,p_value,statistically significant,count,delta_ratio
Culture/Tradition,-1,-1.7856819316591956,0.10171462419140684,False,12,91.99763516133149
Culture/Tradition,1,-1.0115788368234278,0.49633559723379567,False,2,168.59406017524572
Ethnic/Racial Prejudice,1,-0.012826711615728566,0.9899608040846646,False,14,38.49940753835753
Ideology/Politics,-1,-0.5763876529918184,0.5671629773914093,False,47,28.97214564371287
Other,-1,-1.037506002395503,0.4882825540948251,False,2,20.318981924369396
Other,1,-2.989832014900828,0.05813842874189569,False,4,64.38296894344113
Personality/Behavior,-1,-0.06337183516926072,0.9504344671736856,False,14,40.36277640760019
Personality/Behavior,1,0.8184705837930322,0.4149965817512521,False,103,51.4264465133604
Residential area,-1,-0.8698562728686056,0.39233900990244996,False,27,46.689401101608894
Values,1,-0.5948792512616793,0.5567015104893944,False,29,27.47791629918969
