Category,Type,t_statistic,p_value,statistically significant,count,delta_ratio
Culture/Tradition,-1,-0.6179449293626419,0.5491915554035491,False,12,40.15462402337772
Culture/Tradition,1,-1.0307005594786376,0.4903761811355314,False,2,33.71742236345437
Ethnic/Racial Prejudice,1,1.3069815955443858,0.2138660034913327,False,14,-1.903794969633953
Ideology/Politics,-1,1.7215694145577376,0.09186709486951279,False,47,-4.788054565620076
Other,-1,1.000428960156198,0.49986348702290956,False,2,-10.31868669527654
Other,1,-2.9769699263231733,0.05873927498813154,False,4,49.292399780064414
Personality/Behavior,-1,1.013449903758368,0.32933692346883026,False,14,3.0321159961730038
Personality/Behavior,1,2.020113079073856,0.04599344107622913,True,103,6.981529512218302
Residential area,-1,1.481587490012109,0.15046905457431892,False,27,15.017147162898198
Values,1,2.927380358848552,0.006717488606007382,True,29,-37.26646773371567
