Category,Type,t_statistic,p_value,statistically significant,count,delta_ratio
Appearance/Impression,-1,1.4311148838612342,0.1652907460693248,False,25,2.1898208837240434
Athletic Ability,-1,1.9797364010305694,0.08821607216609721,False,8,-18.854992426291172
Culture/Tradition,-1,1.5716538192083227,0.11950151244717395,False,92,-11.319083109463518
Drinking,-1,1.5824457436080657,0.12369817352240163,False,32,-25.69049835789642
Drinking,1,-0.18850787622680085,0.8531837667685167,False,15,-13.650009779689054
Ideology/Politics,-1,2.1781877240822736,0.03865049991907364,True,27,-42.31422305942017
Institutions,-1,2.2259109850220966,0.028462620400166963,True,93,-10.411838813417521
Personality/Behavior,-1,4.040663717372332,0.05614027881987705,False,3,-63.31702506244604
Personality/Behavior,0,1.6429277600526744,0.11018975160663415,False,33,-29.606692703123866
Personality/Behavior,1,1.1136944419249801,0.46578954680928336,False,2,-38.93275662799004
Residential area,-1,1.4263553328024692,0.18152529630718953,False,12,10.145603718917993
