Category,Type,t_statistic,p_value,statistically significant,count,delta_ratio
Appearance/Impression,-1,1.308414704571801,0.20312516279740636,False,25,2.8193596928436695
Athletic Ability,-1,0.30358267442017023,0.7702704725915598,False,8,2.06928965007877
Culture/Tradition,-1,1.5410593774214565,0.12677267009267182,False,92,7.4969446392076495
Drinking,-1,1.663698430996604,0.1062511742541003,False,32,-6.701401762186429
Drinking,1,1.9713544339473084,0.06877972323777316,False,15,-5.9327370479286206
Ideology/Politics,-1,3.04449681259901,0.00528137423363951,True,27,-26.712128857380783
Institutions,-1,-0.6000644201709798,0.5499385077483174,False,93,12.511427843111415
Personality/Behavior,-1,3.9799322380135886,0.05772005179066349,False,3,-28.545116288779077
Personality/Behavior,0,1.830778030277457,0.0770836302318429,False,31,-6.354570412819971
Personality/Behavior,1,1.0089927820757965,0.49715034086108334,False,2,-29.954106431974548
Residential area,-1,1.0840599645806552,0.3015269480270747,False,12,6.551816453798027
