Category,Type,t_statistic,p_value,statistically significant,count,delta_ratio
Appearance/Impression,-1,1.3620778796384998,0.1858216311827148,False,25,3.457130312919723
Athletic Ability,-1,1.7482641821347857,0.12390641357682901,False,8,-13.014269893147873
Culture/Tradition,-1,1.1355472667029856,0.2591280232642815,False,92,-9.040524806404008
Drinking,-1,1.1131956756789176,0.27418204368443244,False,32,-15.253622488433615
Drinking,1,0.2760337852211047,0.7865549648383835,False,15,-18.518528461509838
Ideology/Politics,-1,2.473275624728769,0.020242797756755092,True,27,-42.05211304810498
Institutions,-1,1.2381004340026778,0.218828976950926,False,93,-6.225970647182792
Personality/Behavior,-1,3.1027164252154416,0.09006354498278353,False,3,-65.063813441993
Personality/Behavior,0,1.536720940038376,0.13419166743852556,False,33,-24.70818146222871
Personality/Behavior,1,0.7344890497641202,0.5967013929314706,False,2,-17.383209628249105
Residential area,-1,1.3363125304694043,0.20843218610617348,False,12,7.76968290180444
