Category,Type,t_statistic,p_value,statistically significant,count,delta_ratio
Appearance/Impression,-1,1.3126372183795518,0.20171984500818946,False,25,3.2882804487550827
Athletic Ability,-1,2.2664981582865456,0.057775060260686316,False,8,-18.495730088600666
Culture/Tradition,-1,1.6747781865663731,0.09741122023127673,False,92,-10.956423906104781
Drinking,-1,1.405098429265547,0.1699344228558865,False,32,-26.69211369381117
Drinking,1,0.6161284111765344,0.5476974204057333,False,15,-18.67282843741985
Ideology/Politics,-1,2.6225794299233747,0.014400137239905802,True,27,-46.36130548005578
Institutions,-1,2.129503070766239,0.03585380883917396,True,94,-15.354530811322121
Personality/Behavior,-1,2.160391285264953,0.16332319852973703,False,3,-70.15051151699146
Personality/Behavior,0,1.6859970516978733,0.10123046099260037,False,34,-32.048283640487725
Personality/Behavior,1,0.788268681479733,0.5750266019550537,False,2,-25.77542261164873
Residential area,-1,1.7473843502888708,0.10839086074485636,False,12,0.37648611018798533
