Category,Type,t_statistic,p_value,statistically significant,count,delta_ratio
Ideology/Politics,-1,-2.886153221983219,0.004680077779896482,True,113,148.14766877420666
Ideology/Politics,1,-inf,0.0,True,3,70.69616504299012
Institutions,-1,-2.8001126963143466,0.012302480226697617,True,18,128.34660972710776
Occupation/Social Status,-1,-2.4518520470864207,0.01856019019011184,True,42,121.42646570922481
Occupation/Social Status,0,-2.8806927318092046,0.0060578605868019724,True,46,445.2368712011876
Other,-1,-1.1717974088612182,0.2713637253330924,False,10,297.58880304408837
Personality/Behavior,-1,-1.0884718746624922,0.3260471940842422,False,6,192.85511176770765
Personality/Behavior,0,-4.0079385077142025,0.0012957238383875446,True,15,124.0269028855811
Personality/Behavior,1,-1.426312408058086,0.1815373910071278,False,12,575.1652951964553
Residential Area,-1,-2.494761896726067,0.017957327110229425,True,33,344.5825480793781
