Category,Type,t_statistic,p_value,statistically significant,count,delta_ratio
Ideology/Politics,-1,-2.343452041638031,0.02083897629852687,True,115,126.04773453580414
Ideology/Politics,1,-inf,0.0,True,3,45.97879042207755
Institutions,-1,-3.131139497300183,0.006084403222346052,True,18,113.30293258972857
Occupation/Social Status,-1,-2.2177257294418404,0.03217397240007076,True,42,120.46718974346923
Occupation/Social Status,0,-2.6790684152587483,0.010274034834062517,True,46,414.590474310813
Other,-1,-1.145461378384837,0.2815627616058184,False,10,174.58895616860735
Personality/Behavior,-1,-1.0987911650013935,0.3219301625016545,False,6,218.0704560942488
Personality/Behavior,0,-3.0047054733052594,0.009462838336756907,True,15,104.27138920135042
Personality/Behavior,1,-1.495686038545593,0.16286284003338053,False,12,248.95211336506668
Residential Area,-1,-2.6847537021761143,0.011265464467799463,True,34,322.91078413124455
