Category,Type,t_statistic,p_value,statistically significant,count,delta_ratio
Ideology/Politics,-1,-3.0350038469975646,0.0029911423575010162,True,113,143.2459921718414
Ideology/Politics,1,-inf,0.0,True,3,85.351144649935
Institutions,-1,-2.7977600353045022,0.012363536450400918,True,18,130.26784809237873
Occupation/Social Status,-1,-2.0220024651168518,0.049734185567076095,True,42,128.75565636438697
Occupation/Social Status,0,-2.6187066149260656,0.011984958142842258,True,46,421.2181569270633
Other,-1,-1.1947640577145295,0.2627136892996556,False,10,300.95914217101483
Personality/Behavior,-1,-1.0746923237550403,0.33161511693335455,False,6,177.17359691324324
Personality/Behavior,0,-4.052836051087949,0.0011866489595723458,True,15,116.42906225532303
Personality/Behavior,1,-1.535289829837818,0.15296025799029855,False,12,455.7319454310738
Residential Area,-1,-2.3157460997262636,0.027356587839033587,True,32,362.7196070353188
