Category,Type,t_statistic,p_value,statistically significant,count,delta_ratio
Ideology/Politics,-1,-2.7539580833874244,0.006854533892565573,True,115,124.60097745293493
Ideology/Politics,1,-1.2068623227132322e+16,6.865695555387838e-33,True,3,68.50249131129395
Institutions,-1,-2.4262614245810696,0.026669125623147993,True,18,117.23858444936472
Occupation/Social Status,-1,-2.6290916903271895,0.011997425735883409,True,42,120.11230459390336
Occupation/Social Status,0,-2.3736781325461602,0.021940817804323005,True,46,401.96297407862056
Other,-1,-1.2213982986544734,0.2529634427707694,False,10,207.55923135037472
Personality/Behavior,-1,-1.0825035291331075,0.32844892663678055,False,6,129.78335953456696
Personality/Behavior,0,-4.086224306229536,0.001111648855976008,True,15,110.85038924741227
Personality/Behavior,1,-1.6330906965412215,0.1307188810801001,False,12,328.4380891545545
Residential Area,-1,-2.5611443360904835,0.015190591928099883,True,34,354.64780197349864
