Category,Type,t_statistic,p_value,statistically significant,count,delta_ratio
Ideology/Politics,-1,-2.3752970928837573,0.019203821488838518,True,115,143.83956785499842
Ideology/Politics,1,-1.2090616119925076e+16,6.840740801537262e-33,True,3,70.9994477533721
Institutions,-1,-3.05686329083127,0.007133762273161106,True,18,122.30935168036501
Occupation/Social Status,-1,-3.0757528200257034,0.0037299861584235354,True,42,120.75630779382813
Occupation/Social Status,0,-2.268176709098013,0.02816619727639441,True,46,535.7769647721219
Other,-1,-1.2371493350770488,0.24733767477699764,False,10,216.57006217593465
Personality/Behavior,-1,-1.0171605849256904,0.3557423664176387,False,6,151.76481731519675
Personality/Behavior,0,-3.3865007556381186,0.004430276869469083,True,15,95.25577125423264
Personality/Behavior,1,-1.3455082760730175,0.20554039632359125,False,12,321.85770305158667
Residential Area,-1,-2.464600417584705,0.01946108806684522,True,32,407.9946662517661
