Category,Type,t_statistic,p_value,statistically significant,count,delta_ratio
Ideology/Politics,-1,-5.705710169860823,9.752918893699139e-08,True,112,103.82414074120423
Ideology/Politics,1,-9137674153906042.0,1.1976465439209595e-32,True,3,72.1428974721469
Institutions,-1,-4.098292635782986,0.0007494814328708664,True,18,97.35274845143572
Occupation/Social Status,-1,-3.062151912045974,0.003870254140415933,True,42,99.92706215517474
Occupation/Social Status,0,-3.690961847604592,0.0006247475254671403,True,44,299.5987903187066
Other,-1,-1.6213861758343633,0.13938512647163873,False,10,139.77697091288158
Personality/Behavior,-1,-1.2617625658667704,0.2626929601512523,False,6,110.73542202343208
Personality/Behavior,0,-3.950782016269295,0.0014495310348558205,True,15,123.20814775032419
Personality/Behavior,1,-1.7900170032896017,0.10098286903980366,False,12,258.4098853624935
Residential Area,-1,-3.190829996492559,0.003107308612729643,True,34,209.75599162069597
