Category,Type,t_statistic,p_value,statistically significant,count,delta_ratio
Ideology/Politics,-1,-2.989329252939351,0.003437342267188559,True,113,125.17820951258685
Ideology/Politics,1,-1.2734624607067212e+16,6.166343382067824e-33,True,3,78.93360533608738
Institutions,-1,-3.5018691403569213,0.0027329476927148095,True,18,119.85117046012788
Occupation/Social Status,-1,-2.281985732159032,0.027750268226593763,True,42,116.12155131779353
Occupation/Social Status,0,-2.5815607297721033,0.01316375958108726,True,46,375.2217506989013
Other,-1,-1.2031682229125014,0.25960467902226686,False,10,172.21981103391636
Personality/Behavior,-1,-1.082249981040718,0.3285512921546399,False,6,166.43572612465053
Personality/Behavior,0,-4.472775891367099,0.0005259133863469447,True,15,109.55467192253178
Personality/Behavior,1,-1.5032281794423947,0.16093549166296128,False,12,351.1352768283707
Residential Area,-1,-2.236248000181384,0.03243469625449167,True,33,325.5612069959484
