Category,Type,t_statistic,p_value,statistically significant,count,delta_ratio
Ideology/Politics,-1,-2.5837552018792302,0.011036820777978512,True,115,154.3803655012119
Ideology/Politics,1,-inf,0.0,True,3,59.25395807214537
Institutions,-1,-3.3489568604935367,0.003805569725473852,True,18,126.73689883196113
Occupation/Social Status,-1,-2.562241195688671,0.014171018933240158,True,42,129.88835547095582
Occupation/Social Status,0,-2.4104876024449156,0.02017686064546567,True,45,414.55676290248357
Other,-1,-1.1322992536406062,0.2867732344359366,False,10,246.28805373486276
Personality/Behavior,-1,-1.2221643522471994,0.276112778927091,False,6,227.26814753019352
Personality/Behavior,0,-4.5650955327133,0.0004408190006216161,True,15,116.65788449252193
Personality/Behavior,1,-1.279264335042667,0.22713010919944757,False,12,366.245026506585
Residential Area,-1,-2.3672289192430123,0.024345697308453356,True,32,338.224119662371
