Category,Type,t_statistic,p_value,statistically significant,count,delta_ratio
Ideology/Politics,-1,-2.5234627967082215,0.012998029092621708,True,115,115.6029881480636
Ideology/Politics,1,-1.168596750841906e+16,7.322690034345165e-33,True,3,64.02507456371531
Institutions,-1,-3.4136358445211443,0.003308667330066493,True,18,107.35979060163234
Occupation/Social Status,-1,-2.526762892482882,0.015465662394343844,True,42,100.76406512747404
Occupation/Social Status,0,-2.428696272916171,0.019211692863772115,True,46,397.50728321076167
Other,-1,-1.1668934722814228,0.27324008331351796,False,10,169.8419713998965
Personality/Behavior,-1,-1.1582603964060654,0.2990710147204002,False,6,161.51052233559324
Personality/Behavior,0,-3.2741726313257664,0.005539772531479962,True,15,98.37324308172569
Personality/Behavior,1,-1.5016215622940505,0.1613443991793843,False,12,315.7478399167593
Residential Area,-1,-2.5089504365302333,0.017198855717444998,True,34,302.21976749311017
